bill_number,bill_date,customer_name,service_name,staff_name,customer_id,staff_id,service_id,service_category,service_cost
1256,2/26/2018,Gregor Tolley,Blowdry + style,Cloris Dudeney,1039,57,2,STYLE,50
1257,2/26/2018,Drusy Saurat,Shaving,Ralina Pollicatt,1118,54,6,STYLE,100
1258,2/26/2018,Perry McClurg,Shampoo,Dayle Pfeffle,1163,56,5,STYLE,100
1259,2/27/2018,Aleece O'Fergus,Hair Cut,Dayle Pfeffle,1020,56,3,STYLE,100
1260,2/27/2018,Sigvard Sheahan,Blowdry + style,Jackie Leggate,1126,52,2,STYLE,50
1261,2/28/2018,Winn Dongles,Hair Cut,Dayle Pfeffle,1152,56,3,STYLE,100
1262,2/28/2018,Ara Maykin,Color full color,Munroe Cumes,1161,55,1,COLOR,200
1263,2/28/2018,Susanetta Petzold,Color full color,Jackie Leggate,1001,52,1,COLOR,200
1264,2/28/2018,Benton Isacq,Color full color,Ralina Pollicatt,1002,54,1,COLOR,200
1265,03-01-2018,Hinda Duddell,Hair Spa,Munroe Cumes,1115,55,4,STYLE,200
1266,03-01-2018,Charo Jermey,Shampoo,June Pynn,1128,53,5,STYLE,100
1267,03-01-2018,Sadella Fligg,Shampoo,Cristine Bosman,1155,51,5,STYLE,100
1268,03-01-2018,Daffy Fleischmann,Shaving,Dayle Pfeffle,1066,56,6,STYLE,100
1269,03-02-2018,Lari Swayland,Shampoo,Munroe Cumes,1081,55,5,STYLE,100
1270,03-02-2018,Dale Jonk,Hair Spa,Dayle Pfeffle,1079,56,4,STYLE,200
1271,03-03-2018,Alexandro Wheatcroft,Hair Spa,June Pynn,1130,53,4,STYLE,200
1272,03-03-2018,Josi Masser,Shampoo,Cristine Bosman,1048,51,5,STYLE,100
1273,03-03-2018,Feliza Salt,Hair Spa,Munroe Cumes,1159,55,4,STYLE,200
1274,03-03-2018,Audrie Quickfall,Shaving,Cristine Bosman,1169,51,6,STYLE,100
1275,03-05-2018,Florella Van den Broek,Blowdry + style,June Pynn,1023,53,2,STYLE,50
1276,03-05-2018,Sharline Pawlicki,Color full color,Jackie Leggate,1059,52,1,COLOR,200
1277,03-05-2018,Shara Garey,Hair Spa,Cristine Bosman,1004,51,4,STYLE,200
1278,03-06-2018,Allx Ogborn,Blowdry + style,Jackie Leggate,1099,52,2,STYLE,50
1279,03-06-2018,Tommi Minett,Hair Spa,Dayle Pfeffle,1087,56,4,STYLE,200
1280,03-06-2018,Charo Jermey,Color full color,Dayle Pfeffle,1128,56,1,COLOR,200
1281,03-06-2018,Francine Kunkler,Shampoo,Dayle Pfeffle,1089,56,5,STYLE,100
1282,03-06-2018,Trueman Eiler,Shaving,Cloris Dudeney,1024,57,6,STYLE,100
1283,03-06-2018,Susanetta Petzold,Blowdry + style,Munroe Cumes,1001,55,2,STYLE,50
1284,03-06-2018,Sharline Pawlicki,Hair Spa,Cristine Bosman,1059,51,4,STYLE,200
1285,03-08-2018,Sindee Chevins,Shampoo,Ralina Pollicatt,1127,54,5,STYLE,100
1286,03-08-2018,Andras Sterre,Shaving,Jackie Leggate,1049,52,6,STYLE,100
1287,03-09-2018,Suki Ebbers,Hair Cut,Cloris Dudeney,1021,57,3,STYLE,100
1288,03-09-2018,Gene Gommes,Shaving,Cristine Bosman,1029,51,6,STYLE,100
1289,03-09-2018,Lotty Danbye,Shaving,Dayle Pfeffle,1119,56,6,STYLE,100
1290,03-09-2018,Eb Levay,Shaving,June Pynn,1092,53,6,STYLE,100
1291,03-09-2018,Wheeler Human,Shampoo,June Pynn,1058,53,5,STYLE,100
1292,03-10-2018,Elroy Evered,Shampoo,June Pynn,1150,53,5,STYLE,100
1293,03-10-2018,Lurlene Cristofvao,Shaving,Munroe Cumes,1005,55,6,STYLE,100
1294,03-11-2018,Mab Limb,Hair Spa,June Pynn,1113,53,4,STYLE,200
1295,03-11-2018,Gerta Willmetts,Hair Spa,Cristine Bosman,1158,51,4,STYLE,200
1296,03-11-2018,Hephzibah Orteu,Hair Cut,Ralina Pollicatt,1035,54,3,STYLE,100
1297,03-11-2018,King Harsent,Color full color,June Pynn,1157,53,1,COLOR,200
1298,03-12-2018,Susanetta Petzold,Color full color,Cristine Bosman,1001,51,1,COLOR,200
1299,03-12-2018,Tommi Minett,Shaving,Dayle Pfeffle,1087,56,6,STYLE,100
1300,03-12-2018,Aleece O'Fergus,Hair Cut,June Pynn,1020,53,3,STYLE,100
1301,03-12-2018,Sibby De La Coste,Hair Cut,June Pynn,1082,53,3,STYLE,100
1302,3/13/2018,Dale Jonk,Shampoo,Jackie Leggate,1079,52,5,STYLE,100
1303,3/13/2018,Umberto Gotecliffe,Hair Spa,Ralina Pollicatt,1147,54,4,STYLE,200
1304,3/14/2018,Heddie Chatainier,Shampoo,June Pynn,1038,53,5,STYLE,100
1305,3/14/2018,Cornelle Sodo,Shaving,Jackie Leggate,1143,52,6,STYLE,100
1306,3/14/2018,Sylvia Yersin,Blowdry + style,Cristine Bosman,1168,51,2,STYLE,50
1307,3/15/2018,Sylvia Yersin,Shampoo,Munroe Cumes,1168,55,5,STYLE,100
1308,3/15/2018,Gabriell Ballham,Hair Spa,Jackie Leggate,1070,52,4,STYLE,200
1309,3/15/2018,Angy Verdy,Color full color,Cloris Dudeney,1135,57,1,COLOR,200
1310,3/15/2018,Lura Stellino,Shampoo,Dayle Pfeffle,1025,56,5,STYLE,100
1311,3/15/2018,Alisun Mityashin,Color full color,Cloris Dudeney,1055,57,1,COLOR,200
1312,3/16/2018,Byrle Rushman,Color full color,Jackie Leggate,1108,52,1,COLOR,200
1313,3/16/2018,Rubie Kremer,Color full color,Munroe Cumes,1160,55,1,COLOR,200
1314,3/17/2018,Alisun Mityashin,Hair Cut,June Pynn,1055,53,3,STYLE,100
1315,3/17/2018,Cos Maryan,Blowdry + style,Ralina Pollicatt,1031,54,2,STYLE,50
1316,3/17/2018,Umberto Gotecliffe,Hair Spa,June Pynn,1147,53,4,STYLE,200
1317,3/17/2018,Gabbi Bagshaw,Shampoo,Jackie Leggate,1106,52,5,STYLE,100
1318,3/17/2018,Meir Corbyn,Hair Cut,Ralina Pollicatt,1047,54,3,STYLE,100
1319,3/19/2018,Dale Jonk,Shaving,June Pynn,1079,53,6,STYLE,100
1320,3/19/2018,Jenilee Chaves,Shampoo,Jackie Leggate,1010,52,5,STYLE,100
1321,3/20/2018,Jenilee Chaves,Blowdry + style,Munroe Cumes,1010,55,2,STYLE,50
1322,3/20/2018,Daffy Fleischmann,Shaving,Jackie Leggate,1066,52,6,STYLE,100
1323,3/21/2018,Haleigh Mainland,Shampoo,June Pynn,1151,53,5,STYLE,100
1324,3/22/2018,Ara Maykin,Color full color,Ralina Pollicatt,1161,54,1,COLOR,200
1325,3/22/2018,Egon Waistell,Color full color,Munroe Cumes,1121,55,1,COLOR,200
1326,3/22/2018,Domini Kintish,Blowdry + style,Ralina Pollicatt,1056,54,2,STYLE,50
1327,3/23/2018,Hinda Duddell,Hair Cut,Dayle Pfeffle,1115,56,3,STYLE,100
1328,3/23/2018,Gaelan Siddle,Blowdry + style,June Pynn,1009,53,2,STYLE,50
1329,3/23/2018,King Harsent,Hair Cut,Dayle Pfeffle,1157,56,3,STYLE,100
1330,3/23/2018,Hi Gregori,Hair Cut,Dayle Pfeffle,1069,56,3,STYLE,100
1331,3/23/2018,Mari Clifford,Shaving,Cloris Dudeney,1101,57,6,STYLE,100
1332,3/23/2018,Courtenay Shyre,Hair Spa,June Pynn,1114,53,4,STYLE,200
1333,3/24/2018,Stacie Klaiser,Shampoo,Ralina Pollicatt,1164,54,5,STYLE,100
1334,3/24/2018,Don Giorio,Shampoo,Cristine Bosman,1167,51,5,STYLE,100
1335,3/24/2018,Domini Kintish,Shampoo,June Pynn,1056,53,5,STYLE,100
1336,3/24/2018,Claudelle Jarritt,Hair Cut,Dayle Pfeffle,1083,56,3,STYLE,100
1337,3/24/2018,Eward Jilkes,Hair Cut,Cristine Bosman,1013,51,3,STYLE,100
1338,3/25/2018,Umberto Gotecliffe,Blowdry + style,Jackie Leggate,1147,52,2,STYLE,50
1339,3/25/2018,Susanetta Petzold,Hair Spa,Ralina Pollicatt,1001,54,4,STYLE,200
1340,3/25/2018,Wheeler Human,Color full color,Munroe Cumes,1058,55,1,COLOR,200
1341,3/25/2018,Perry McClurg,Color full color,Jackie Leggate,1163,52,1,COLOR,200
1342,3/25/2018,Sadella Fligg,Hair Spa,Cristine Bosman,1155,51,4,STYLE,200
1343,3/25/2018,Tobe Elstub,Color full color,June Pynn,1007,53,1,COLOR,200
1344,3/26/2018,Benjy Bewley,Shaving,Cloris Dudeney,1068,57,6,STYLE,100
1345,3/26/2018,Tommi Minett,Shampoo,Cristine Bosman,1087,51,5,STYLE,100
1346,3/27/2018,Rollins Cosely,Blowdry + style,Dayle Pfeffle,1129,56,2,STYLE,50
1347,3/27/2018,Bucky Kealey,Shampoo,June Pynn,1042,53,5,STYLE,100
1348,3/27/2018,Annadiane Tattersdill,Blowdry + style,Dayle Pfeffle,1093,56,2,STYLE,50
1349,3/28/2018,Benton Isacq,Shaving,Dayle Pfeffle,1002,56,6,STYLE,100
1350,3/28/2018,Rollins Cosely,Color full color,Jackie Leggate,1129,52,1,COLOR,200
1351,3/29/2018,Dori Killoran,Color full color,Dayle Pfeffle,1014,56,1,COLOR,200
1352,3/29/2018,Sindee Chevins,Blowdry + style,June Pynn,1127,53,2,STYLE,50
1353,3/29/2018,Gene Gommes,Blowdry + style,Cloris Dudeney,1029,57,2,STYLE,50
1354,3/30/2018,Adamo Prudence,Blowdry + style,Ralina Pollicatt,1085,54,2,STYLE,50
1355,3/30/2018,Marne Simanek,Color full color,Ralina Pollicatt,1053,54,1,COLOR,200
1356,3/30/2018,Lura Stellino,Hair Spa,Munroe Cumes,1025,55,4,STYLE,200
1357,3/30/2018,Perry McClurg,Hair Cut,Munroe Cumes,1163,55,3,STYLE,100
1358,3/30/2018,Web Addionisio,Hair Cut,Jackie Leggate,1027,52,3,STYLE,100
1359,3/30/2018,Natala Hammatt,Shampoo,Munroe Cumes,1090,55,5,STYLE,100
1360,3/31/2018,Quint Flear,Blowdry + style,Jackie Leggate,1050,52,2,STYLE,50
1361,3/31/2018,Enrichetta Sircomb,Color full color,Ralina Pollicatt,1105,54,1,COLOR,200
1362,3/31/2018,Egon Waistell,Shaving,Munroe Cumes,1121,55,6,STYLE,100
1363,3/31/2018,Domini Kintish,Color full color,Ralina Pollicatt,1056,54,1,COLOR,200
1364,04-01-2018,Oby Downey,Hair Spa,June Pynn,1107,53,4,STYLE,200
1365,04-01-2018,Andras Sterre,Hair Spa,June Pynn,1049,53,4,STYLE,200
1366,04-01-2018,Dale Jonk,Shampoo,June Pynn,1079,53,5,STYLE,100
1367,04-01-2018,Laney Pontain,Shaving,Jackie Leggate,1124,52,6,STYLE,100
1368,04-02-2018,Isiahi Fowgies,Shampoo,Cloris Dudeney,1125,57,5,STYLE,100
1369,04-02-2018,Eward Jilkes,Color full color,Dayle Pfeffle,1013,56,1,COLOR,200
1370,04-03-2018,Daffy Fleischmann,Blowdry + style,Munroe Cumes,1066,55,2,STYLE,50
1371,04-03-2018,Kienan O'Dwyer,Blowdry + style,Dayle Pfeffle,1132,56,2,STYLE,50
1372,04-03-2018,Gusta Guichard,Blowdry + style,Munroe Cumes,1109,55,2,STYLE,50
1373,04-04-2018,Starlene Rubinshtein,Blowdry + style,Jackie Leggate,1040,52,2,STYLE,50
1374,04-04-2018,Hephzibah Orteu,Hair Spa,Dayle Pfeffle,1035,56,4,STYLE,200
1375,04-05-2018,Mitchell Dockwra,Blowdry + style,Ralina Pollicatt,1141,54,2,STYLE,50
1376,04-06-2018,Ezra Dudman,Hair Cut,Cristine Bosman,1103,51,3,STYLE,100
1377,04-07-2018,Audrie Quickfall,Hair Spa,Ralina Pollicatt,1169,54,4,STYLE,200
1378,04-07-2018,Conny Matveichev,Shampoo,Dayle Pfeffle,1016,56,5,STYLE,100
1379,04-08-2018,Elroy Evered,Color full color,June Pynn,1150,53,1,COLOR,200
1380,04-08-2018,Patin Crowd,Hair Cut,Ralina Pollicatt,1100,54,3,STYLE,100
1381,04-08-2018,Andras Sterre,Shaving,Cloris Dudeney,1049,57,6,STYLE,100
1382,04-08-2018,Ken Simonot,Hair Cut,Jackie Leggate,1075,52,3,STYLE,100
1383,04-08-2018,Tobe Elstub,Color full color,Jackie Leggate,1007,52,1,COLOR,200
1384,04-09-2018,Domini Kintish,Hair Spa,Ralina Pollicatt,1056,54,4,STYLE,200
1385,04-09-2018,Zenia McKie,Hair Cut,Cristine Bosman,1095,51,3,STYLE,100
1386,04-09-2018,Arleta Corss,Hair Spa,Cristine Bosman,1170,51,4,STYLE,200
1387,04-10-2018,Gabie Smalls,Blowdry + style,Ralina Pollicatt,1086,54,2,STYLE,50
1388,04-10-2018,Gene Gommes,Shampoo,Cloris Dudeney,1029,57,5,STYLE,100
1389,04-10-2018,Sylvia Yersin,Shaving,Munroe Cumes,1168,55,6,STYLE,100
1390,04-10-2018,Claudelle Jarritt,Color full color,Cloris Dudeney,1083,57,1,COLOR,200
1391,04-11-2018,Gene Gommes,Shaving,Jackie Leggate,1029,52,6,STYLE,100
1392,04-11-2018,Josefa Gwinnell,Hair Spa,Jackie Leggate,1102,52,4,STYLE,200
1393,04-11-2018,Aleksandr Branford,Blowdry + style,Jackie Leggate,1022,52,2,STYLE,50
1394,04-11-2018,Josi Masser,Hair Spa,Cristine Bosman,1048,51,4,STYLE,200
1395,04-12-2018,Jarid Crut,Shampoo,Cloris Dudeney,1054,57,5,STYLE,100
1396,04-12-2018,Alisun Mityashin,Shampoo,Cristine Bosman,1055,51,5,STYLE,100
1397,4/13/2018,Leanor McAuslene,Hair Cut,Ralina Pollicatt,1080,54,3,STYLE,100
1398,4/13/2018,Bevon De Carolis,Shaving,Munroe Cumes,1144,55,6,STYLE,100
1399,4/13/2018,Byrle Rushman,Hair Spa,Munroe Cumes,1108,55,4,STYLE,200
1400,4/13/2018,Hinda Duddell,Hair Cut,June Pynn,1115,53,3,STYLE,100
1401,4/14/2018,Leanor McAuslene,Shaving,Cloris Dudeney,1080,57,6,STYLE,100
1402,4/14/2018,Josefa Gwinnell,Hair Cut,Dayle Pfeffle,1102,56,3,STYLE,100
1403,4/15/2018,Alejandra Lapworth,Blowdry + style,Ralina Pollicatt,1138,54,2,STYLE,50
1404,4/15/2018,Web Addionisio,Hair Cut,Cloris Dudeney,1027,57,3,STYLE,100
1405,4/15/2018,Claudelle Jarritt,Hair Cut,Cloris Dudeney,1083,57,3,STYLE,100
1406,4/15/2018,Marla Ainley,Hair Spa,Dayle Pfeffle,1146,56,4,STYLE,200
1407,4/17/2018,Jenilee Chaves,Shaving,Cristine Bosman,1010,51,6,STYLE,100
1408,4/17/2018,Aleksandr Branford,Hair Spa,Cristine Bosman,1022,51,4,STYLE,200
1409,4/17/2018,Tammi Covolini,Blowdry + style,Ralina Pollicatt,1060,54,2,STYLE,50
1410,4/17/2018,Josi Masser,Shaving,Ralina Pollicatt,1048,54,6,STYLE,100
1411,4/17/2018,Vida Peddie,Hair Cut,June Pynn,1153,53,3,STYLE,100
1412,4/18/2018,Stacie Klaiser,Shaving,Dayle Pfeffle,1164,56,6,STYLE,100
1413,4/19/2018,King Harsent,Color full color,Ralina Pollicatt,1157,54,1,COLOR,200
1414,4/19/2018,Egon Waistell,Shampoo,Munroe Cumes,1121,55,5,STYLE,100
1415,4/19/2018,Angy Verdy,Hair Cut,Jackie Leggate,1135,52,3,STYLE,100
1416,4/20/2018,Francine Kunkler,Blowdry + style,Ralina Pollicatt,1089,54,2,STYLE,50
1417,4/20/2018,Daffy Fleischmann,Color full color,Cloris Dudeney,1066,57,1,COLOR,200
1418,4/20/2018,Nonah Pavinese,Blowdry + style,Dayle Pfeffle,1104,56,2,STYLE,50
1419,4/20/2018,Andriana Rieme,Color full color,Dayle Pfeffle,1006,56,1,COLOR,200
1420,4/21/2018,King Harsent,Color full color,Ralina Pollicatt,1157,54,1,COLOR,200
1421,4/21/2018,Lari Swayland,Hair Cut,Dayle Pfeffle,1081,56,3,STYLE,100
1422,4/22/2018,Aleece O'Fergus,Color full color,Jackie Leggate,1020,52,1,COLOR,200
1423,4/22/2018,Oby Downey,Hair Cut,Cloris Dudeney,1107,57,3,STYLE,100
1424,4/22/2018,Lura Stellino,Hair Cut,Cristine Bosman,1025,51,3,STYLE,100
1425,4/23/2018,Allx Ogborn,Shaving,Cloris Dudeney,1099,57,6,STYLE,100
1426,4/23/2018,Audrie Quickfall,Shaving,Dayle Pfeffle,1169,56,6,STYLE,100
1427,4/23/2018,Rubie Kremer,Blowdry + style,Jackie Leggate,1160,52,2,STYLE,50
1428,4/24/2018,Gene Gommes,Hair Cut,Dayle Pfeffle,1029,56,3,STYLE,100
1429,4/24/2018,Nonah Pavinese,Shaving,Cristine Bosman,1104,51,6,STYLE,100
1430,4/24/2018,Zenia McKie,Color full color,Munroe Cumes,1095,55,1,COLOR,200
1431,4/25/2018,Byrle Rushman,Blowdry + style,Jackie Leggate,1108,52,2,STYLE,50
1432,4/25/2018,Ezra Dudman,Shaving,Cristine Bosman,1103,51,6,STYLE,100
1433,4/26/2018,Ewen McCaskell,Hair Spa,Munroe Cumes,1018,55,4,STYLE,200
1434,4/26/2018,Patin Crowd,Shampoo,Cloris Dudeney,1100,57,5,STYLE,100
1435,4/27/2018,Trace Larenson,Hair Cut,Jackie Leggate,1026,52,3,STYLE,100
1436,4/27/2018,Pyotr Lorait,Color full color,Ralina Pollicatt,1003,54,1,COLOR,200
1437,4/27/2018,Konstantin Carillo,Shaving,Munroe Cumes,1063,55,6,STYLE,100
1438,4/27/2018,Ezra Dudman,Color full color,Cloris Dudeney,1103,57,1,COLOR,200
1439,4/27/2018,Feliza Salt,Hair Spa,Cristine Bosman,1159,51,4,STYLE,200
1440,4/28/2018,Sindee Chevins,Color full color,Jackie Leggate,1127,52,1,COLOR,200
1441,4/28/2018,Perry McClurg,Hair Cut,Ralina Pollicatt,1163,54,3,STYLE,100
1442,4/29/2018,Egon Waistell,Hair Cut,Cristine Bosman,1121,51,3,STYLE,100
1443,4/29/2018,Lari Swayland,Hair Spa,Cristine Bosman,1081,51,4,STYLE,200
1444,4/29/2018,Sharline Pawlicki,Shaving,Munroe Cumes,1059,55,6,STYLE,100
1445,4/30/2018,Hephzibah Orteu,Color full color,Dayle Pfeffle,1035,56,1,COLOR,200
1446,05-01-2018,Nathanael Grigoliis,Hair Cut,Jackie Leggate,1136,52,3,STYLE,100
1447,05-01-2018,Laney Pontain,Color full color,Ralina Pollicatt,1124,54,1,COLOR,200
1448,05-01-2018,Ted Boshere,Hair Spa,Cristine Bosman,1064,51,4,STYLE,200
1449,05-01-2018,Starlene Rubinshtein,Shampoo,Dayle Pfeffle,1040,56,5,STYLE,100
1450,05-02-2018,Isiahi Fowgies,Shampoo,Jackie Leggate,1125,52,5,STYLE,100
1451,05-02-2018,Florella Van den Broek,Color full color,Jackie Leggate,1023,52,1,COLOR,200
1452,05-02-2018,Mei Vidler,Hair Cut,Ralina Pollicatt,1156,54,3,STYLE,100
1453,05-03-2018,Ken Simonot,Color full color,Ralina Pollicatt,1075,54,1,COLOR,200
1454,05-03-2018,Annadiane Tattersdill,Shampoo,Ralina Pollicatt,1093,54,5,STYLE,100
1455,05-04-2018,Tobe Elstub,Hair Spa,Dayle Pfeffle,1007,56,4,STYLE,200
1456,05-05-2018,Starlene Rubinshtein,Shaving,Cloris Dudeney,1040,57,6,STYLE,100
1457,05-05-2018,Jenilee Chaves,Shaving,Munroe Cumes,1010,55,6,STYLE,100
1458,05-06-2018,Bucky Kealey,Blowdry + style,June Pynn,1042,53,2,STYLE,50
1459,05-06-2018,Toby Shiliton,Blowdry + style,Ralina Pollicatt,1062,54,2,STYLE,50
1460,05-06-2018,Florella Van den Broek,Hair Cut,Cristine Bosman,1023,51,3,STYLE,100
1461,05-07-2018,Gabriell Ballham,Hair Cut,Jackie Leggate,1070,52,3,STYLE,100
1462,05-07-2018,Marty Creighton,Hair Spa,Dayle Pfeffle,1028,56,4,STYLE,200
1463,05-08-2018,Nani Gravey,Color full color,Munroe Cumes,1094,55,1,COLOR,200
1464,05-08-2018,Allx Ogborn,Blowdry + style,Cristine Bosman,1099,51,2,STYLE,50
1465,05-08-2018,Claudelle Jarritt,Blowdry + style,Dayle Pfeffle,1083,56,2,STYLE,50
1466,05-08-2018,Sigvard Sheahan,Shampoo,Cloris Dudeney,1126,57,5,STYLE,100
1467,05-08-2018,Carol-jean Blacker,Color full color,June Pynn,1057,53,1,COLOR,200
1468,05-08-2018,Hinda Duddell,Shampoo,Cloris Dudeney,1115,57,5,STYLE,100
1469,05-09-2018,Ewen McCaskell,Hair Spa,June Pynn,1018,53,4,STYLE,200
1470,05-09-2018,Aleece O'Fergus,Blowdry + style,Dayle Pfeffle,1020,56,2,STYLE,50
1471,05-09-2018,Indira Vallentin,Hair Cut,Munroe Cumes,1073,55,3,STYLE,100
1472,05-09-2018,Bobinette Boothe,Shaving,Ralina Pollicatt,1088,54,6,STYLE,100
1473,05-10-2018,Gregor Tolley,Blowdry + style,June Pynn,1039,53,2,STYLE,50
1474,05-11-2018,Ramsay Thome,Shaving,Ralina Pollicatt,1015,54,6,STYLE,100
1475,05-11-2018,Alexandro Wheatcroft,Hair Cut,Dayle Pfeffle,1130,56,3,STYLE,100
1476,05-12-2018,Robinett Dawidsohn,Blowdry + style,Ralina Pollicatt,1072,54,2,STYLE,50
1477,05-12-2018,Calhoun Cutteridge,Shaving,Cristine Bosman,1110,51,6,STYLE,100
1478,05-12-2018,Sayer McClay,Blowdry + style,Cristine Bosman,1019,51,2,STYLE,50
1479,5/14/2018,Holden Ventum,Hair Cut,Munroe Cumes,1112,55,3,STYLE,100
1480,5/14/2018,Rex Sturdgess,Blowdry + style,Ralina Pollicatt,1033,54,2,STYLE,50
1481,5/14/2018,Walliw Monelli,Hair Cut,Cristine Bosman,1111,51,3,STYLE,100
1482,5/15/2018,Bevon De Carolis,Blowdry + style,Jackie Leggate,1144,52,2,STYLE,50
1483,5/15/2018,Heddie Chatainier,Shaving,Cloris Dudeney,1038,57,6,STYLE,100
1484,5/15/2018,Eward Jilkes,Shampoo,Ralina Pollicatt,1013,54,5,STYLE,100
1485,5/15/2018,Susanetta Petzold,Hair Spa,Dayle Pfeffle,1001,56,4,STYLE,200
1486,5/16/2018,Daffy Fleischmann,Shaving,Munroe Cumes,1066,55,6,STYLE,100
1487,5/17/2018,Drusy Saurat,Hair Cut,Cristine Bosman,1118,51,3,STYLE,100
1488,5/17/2018,Annadiane Tattersdill,Shaving,Ralina Pollicatt,1093,54,6,STYLE,100
1489,5/18/2018,Archibold Woltering,Shampoo,June Pynn,1145,53,5,STYLE,100
1490,5/19/2018,Domini Kintish,Shaving,Jackie Leggate,1056,52,6,STYLE,100
1491,5/19/2018,Kahaleel Roseaman,Shampoo,June Pynn,1061,53,5,STYLE,100
1492,5/20/2018,Haleigh Mainland,Hair Spa,Dayle Pfeffle,1151,56,4,STYLE,200
1493,5/20/2018,Klement Arnaudot,Hair Cut,Munroe Cumes,1043,55,3,STYLE,100
1494,5/20/2018,Boycey Robart,Blowdry + style,Cristine Bosman,1077,51,2,STYLE,50
1495,5/20/2018,Drusy Saurat,Hair Cut,Dayle Pfeffle,1118,56,3,STYLE,100
1496,5/21/2018,Sigvard Sheahan,Shaving,Jackie Leggate,1126,52,6,STYLE,100
1497,5/21/2018,Hinda Duddell,Color full color,Ralina Pollicatt,1115,54,1,COLOR,200
1498,5/22/2018,Meir Corbyn,Shampoo,Cloris Dudeney,1047,57,5,STYLE,100
1499,5/22/2018,Allx Ogborn,Color full color,Ralina Pollicatt,1099,54,1,COLOR,200
1500,5/22/2018,Klement Arnaudot,Shampoo,Cloris Dudeney,1043,57,5,STYLE,100
1501,5/23/2018,King Harsent,Color full color,Cloris Dudeney,1157,57,1,COLOR,200
1502,5/23/2018,Ebony Izkovicz,Hair Spa,Cristine Bosman,1008,51,4,STYLE,200
1503,5/23/2018,Indira Vallentin,Hair Cut,June Pynn,1073,53,3,STYLE,100
1504,5/23/2018,Belle Parley,Shampoo,Jackie Leggate,1041,52,5,STYLE,100
1505,5/23/2018,Andriana Rieme,Hair Cut,Ralina Pollicatt,1006,54,3,STYLE,100
1506,5/23/2018,Bevon De Carolis,Shampoo,Dayle Pfeffle,1144,56,5,STYLE,100
1507,5/24/2018,Anton Mulcock,Hair Spa,Dayle Pfeffle,1142,56,4,STYLE,200
1508,5/24/2018,Pavia Maynard,Shampoo,Jackie Leggate,1166,52,5,STYLE,100
1509,5/24/2018,Walliw Monelli,Hair Spa,Cloris Dudeney,1111,57,4,STYLE,200
1510,5/24/2018,Gilburt Marchment,Shaving,Munroe Cumes,1091,55,6,STYLE,100
1511,5/24/2018,Allan MacLeod,Hair Cut,June Pynn,1011,53,3,STYLE,100
1512,5/24/2018,Bucky Kealey,Color full color,Cloris Dudeney,1042,57,1,COLOR,200
1513,5/25/2018,Sarette Graser,Blowdry + style,Ralina Pollicatt,1131,54,2,STYLE,50
1514,5/25/2018,Bucky Kealey,Hair Spa,Cristine Bosman,1042,51,4,STYLE,200
1515,5/25/2018,Annadiane Tattersdill,Shaving,Cloris Dudeney,1093,57,6,STYLE,100
1516,5/26/2018,Diandra Eatherton,Shaving,Cloris Dudeney,1046,57,6,STYLE,100
1517,5/27/2018,Conny Matveichev,Color full color,Munroe Cumes,1016,55,1,COLOR,200
1518,5/28/2018,Mei Vidler,Shaving,Dayle Pfeffle,1156,56,6,STYLE,100
1519,5/28/2018,Pavia Maynard,Shampoo,Cloris Dudeney,1166,57,5,STYLE,100
1520,5/28/2018,Athena McClean,Shaving,Jackie Leggate,1012,52,6,STYLE,100
1521,5/28/2018,Kahaleel Roseaman,Shampoo,Cloris Dudeney,1061,57,5,STYLE,100
1522,5/29/2018,Gabriell Ballham,Shaving,Dayle Pfeffle,1070,56,6,STYLE,100
1523,5/29/2018,Don Giorio,Hair Cut,Munroe Cumes,1167,55,3,STYLE,100
1524,5/29/2018,Gerta Willmetts,Hair Spa,Dayle Pfeffle,1158,56,4,STYLE,200
1525,5/29/2018,Ara Maykin,Hair Cut,Ralina Pollicatt,1161,54,3,STYLE,100
1526,5/29/2018,Sylvia Yersin,Shaving,Cristine Bosman,1168,51,6,STYLE,100
1527,5/30/2018,Walliw Monelli,Color full color,Cloris Dudeney,1111,57,1,COLOR,200
1528,5/31/2018,Benton Isacq,Color full color,Cloris Dudeney,1002,57,1,COLOR,200
1529,06-01-2018,Anton Mulcock,Color full color,Cloris Dudeney,1142,57,1,COLOR,200
1530,06-01-2018,Archibold Woltering,Blowdry + style,Munroe Cumes,1145,55,2,STYLE,50
1531,06-01-2018,Gaelan Siddle,Blowdry + style,Dayle Pfeffle,1009,56,2,STYLE,50
1532,06-01-2018,Feliza Salt,Blowdry + style,Cloris Dudeney,1159,57,2,STYLE,50
1533,06-02-2018,Ted Boshere,Hair Spa,Cristine Bosman,1064,51,4,STYLE,200
1534,06-02-2018,Shara Garey,Blowdry + style,Ralina Pollicatt,1004,54,2,STYLE,50
1535,06-02-2018,Sylvia Yersin,Blowdry + style,Ralina Pollicatt,1168,54,2,STYLE,50
1536,06-03-2018,Ezra Dudman,Hair Spa,Cloris Dudeney,1103,57,4,STYLE,200
1537,06-03-2018,Suki Ebbers,Shaving,Munroe Cumes,1021,55,6,STYLE,100
1538,06-04-2018,Ulrica Petti,Shampoo,Jackie Leggate,1123,52,5,STYLE,100
1539,06-04-2018,Marla Ainley,Color full color,Dayle Pfeffle,1146,56,1,COLOR,200
1540,06-05-2018,Bibi Morritt,Hair Cut,Ralina Pollicatt,1165,54,3,STYLE,100
